CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
00-01-7093-46,01-305,ciudad capital,zona 1,"centro tecnico de turismo, banca y comercio john glenn",2a. avenida 3-59,22321168,isis irazema canel palma,-----------,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,diario(regular),guatemala norte
00-01-7102-46,01-627,ciudad capital,zona 1,instituto federico crowe,4a. av. 9-66,22517748,isaura amparo recinos carrillo,irma leticia bolanos samayoa de martinez,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala norte
00-01-7112-46,01-308,ciudad capital,zona 1,colegio mayb al,5a. calle 0-65,22323065,leonel amilcar rios fuentes,desconocido,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,diario(regular),guatemala norte
00-01-7148-46,01-318,ciudad capital,zona 1,colegio mixto 'cristiano guatemalteco',13 calle 2-30,22323228,leslie azucena monzon tecun,desconocido,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala norte
00-01-7151-46,01-627,ciudad capital,zona 1,colegio practico secretarial,4a. calle 0-35,58117466,isaura amparo recinos carrillo,hectur hugo lima conde,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala norte
00-01-7152-46,01-307,ciudad capital,zona 1,colegio 'practico secretarial',4a. calle 0-35,22328643,norma aracely palomo franco de diaz,desconocido,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,diario(regular),guatemala norte
00-01-7154-46,01-627,ciudad capital,zona 1,colegio practico secretarial,4a. calle 0-35,22328643,isaura amparo recinos carrillo,desconocido,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala norte
00-01-7160-46,01-403,ciudad capital,zona 1,liceo profesional en computacion y ciencias comerciales,2a. av. 10-69,22320092,carlos humberto gonzalez de leon,robin alexander montalvo hernandez,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),guatemala norte
00-01-7161-46,01-403,ciudad capital,zona 1,liceo profesional en computacion y ciencias comerciales,2a. av. 10-69,22320092,carlos humberto gonzalez de leon,robin alexander montalvo hernandez,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala norte
00-01-7163-46,01-403,ciudad capital,zona 1,liceo profesional en computacion y ciencias comerciales,2a. av. 10-69,22325955,carlos humberto gonzalez de leon,robin alexander montalvo hernandez,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala norte
00-01-7184-46,01-317,ciudad capital,zona 1,centro de aprendizaje integral en computacion c.a.i.c.,11 av. 12-13,22533621,mariano domingo estrada teletor,desconocido,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,diario(regular),guatemala norte
00-01-7218-46,01-301,ciudad capital,zona 1,liceo tecnico comercial,4ta. av. 5-26,22329118,erick estuardo sanchez archila,oscar leonel charuc choguis,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala norte
00-01-7221-46,01-403,ciudad capital,zona 1,liceo tecnico comercial,4a. avenida 5-26,22329118,carlos humberto gonzalez de leon,sergia josefina salay de barrera,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala norte
